1516419716943,on_foot:96;;walking:96;;unknown:3;;running:1;;on_bicycle:0,on_foot:96;;walking:96;;unknown:3;;running:1;;on_bicycle:0,,,,,
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419725535,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,,,,,
1516419734848,,on_foot:96;;walking:96;;unknown:3;;running:1;;on_bicycle:0,static,STATE_SUSPECTING_START,24.786983,120.99738,22.174
1516419742521,on_foot:43;;walking:43;;unknown:22;;in_vehicle:10;;still:10;;on_bicycle:5;;running:5,on_foot:43;;walking:43;;unknown:22;;in_vehicle:10;;still:10;;on_bicycle:5;;running:5,,,,,
1516419744874,,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,on_foot,STATE_CONFIRMED,24.786993,120.9974,21.961
1516419744874,,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,on_foot,STATE_CONFIRMED,24.786993,120.9974,21.961
1516419744874,,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,on_foot,STATE_CONFIRMED,24.786993,120.9974,21.961
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419798865,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516419804841,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516419804877,,on_foot:52;;walking:52;;still:25;;unknown:12;;in_vehicle:3;;on_bicycle:3;;running:3,on_foot,STATE_SUSPECTING_STOP,24.786991,120.99741,18.707
1516419809928,on_foot:96;;walking:96;;unknown:3;;running:1,on_foot:96;;walking:96;;unknown:3;;running:1,,,,,
1516419814849,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_SUSPECTING_STOP,24.786936,120.99749,23.699
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419724855,,still:100,static,STATE_SUSPECTING_START,24.786972,120.997375,23.332
1516419798865,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516419804841,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516419804877,,on_foot:52;;walking:52;;still:25;;unknown:12;;in_vehicle:3;;on_bicycle:3;;running:3,on_foot,STATE_SUSPECTING_STOP,24.786991,120.99741,18.707
1516419809928,on_foot:96;;walking:96;;unknown:3;;running:1,on_foot:96;;walking:96;;unknown:3;;running:1,,,,,
1516419814849,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_SUSPECTING_STOP,24.786936,120.99749,23.699
