1517050953988,still:48;;on_foot:26;;walking:26;;unknown:12;;in_vehicle:6;;on_bicycle:3;;running:3,still:48;;on_foot:26;;walking:26;;unknown:12;;in_vehicle:6;;on_bicycle:3;;running:3,,,,,
1517050956814,,on_foot:31;;walking:31;;still:21;;unknown:18;;in_vehicle:10;;on_bicycle:9;;running:4,static,STATE_STATIC,25.039362,121.556114,21.6
1517050959040,on_foot:51;;walking:51;;unknown:21;;still:8;;in_vehicle:6;;on_bicycle:5;;running:5,on_foot:51;;walking:51;;unknown:21;;still:8;;in_vehicle:6;;on_bicycle:5;;running:5,,,,,
1517050965004,on_foot:94;;walking:94;;still:3;;unknown:3,on_foot:94;;walking:94;;still:3;;unknown:3,,,,,
1517050966783,,still:48;;on_foot:26;;walking:26;;unknown:12;;in_vehicle:6;;on_bicycle:3;;running:3,static,STATE_SUSPECTING_START,25.039362,121.556114,21.6
1517050972310,on_foot:53;;walking:53;;unknown:22;;still:6;;in_vehicle:5;;on_bicycle:5;;running:5,on_foot:53;;walking:53;;unknown:22;;still:6;;in_vehicle:5;;on_bicycle:5;;running:5,,,,,
1517050976789,,on_foot:94;;walking:94;;still:3;;unknown:3,static,STATE_SUSPECTING_START,25.039328,121.556076,37.617
1517050986804,,on_foot:53;;walking:53;;unknown:22;;still:6;;in_vehicle:5;;on_bicycle:5;;running:5,static,STATE_SUSPECTING_START,25.039278,121.556046,40.986
1517050996793,,on_foot:53;;walking:53;;unknown:22;;still:6;;in_vehicle:5;;on_bicycle:5;;running:5,static,STATE_SUSPECTING_START,25.039278,121.556046,40.986
1517051000286,tilting:100,tilting:100,,,,,
1517051000377,unknown:31;;on_foot:30;;walking:30;;on_bicycle:9;;in_vehicle:8;;still:8;;running:8,unknown:31;;on_foot:30;;walking:30;;on_bicycle:9;;in_vehicle:8;;still:8;;running:8,,,,,
1517051005433,on_foot:55;;walking:55;;still:12;;unknown:12;;in_vehicle:9;;on_bicycle:4;;running:3,on_foot:55;;walking:55;;still:12;;unknown:12;;in_vehicle:9;;on_bicycle:4;;running:3,,,,,
1517051006805,,on_foot:53;;walking:53;;unknown:22;;still:6;;in_vehicle:5;;on_bicycle:5;;running:5,static,STATE_STATIC,25.039274,121.55606,53.909
1517051010514,on_foot:96;;walking:96;;unknown:3;;on_bicycle:1,on_foot:96;;walking:96;;unknown:3;;on_bicycle:1,,,,,
1517051014271,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517051016782,,on_foot:55;;walking:55;;still:12;;unknown:12;;in_vehicle:9;;on_bicycle:4;;running:3,static,STATE_SUSPECTING_START,25.039383,121.55581,22.073
1517051019491,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517051025817,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517051030928,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517051037482,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517051037794,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.039381,121.55561,22.668
1517051042566,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517051048230,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.039373,121.55549,22.787
1517051048463,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517051053557,on_foot:98;;walking:98;;on_bicycle:1;;unknown:1,on_foot:98;;walking:98;;on_bicycle:1;;unknown:1,,,,,
1517051060159,on_foot:96;;walking:96;;on_bicycle:2;;unknown:2,on_foot:96;;walking:96;;on_bicycle:2;;unknown:2,,,,,
1517051064209,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.039387,121.55524,22.992
1517051065240,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517051071296,tilting:100,tilting:100,,,,,
1517051071425,on_foot:93;;walking:93;;still:2;;unknown:2;;in_vehicle:1;;on_bicycle:1;;running:1,on_foot:93;;walking:93;;still:2;;unknown:2;;in_vehicle:1;;on_bicycle:1;;running:1,,,,,
1517051075669,,on_foot:96;;walking:96;;on_bicycle:2;;unknown:2,on_foot,STATE_CONFIRMED,25.039286,121.555016,18.503
1517051076317,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1517051082140,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1517051085665,,on_foot:93;;walking:93;;still:2;;unknown:2;;in_vehicle:1;;on_bicycle:1;;running:1,on_foot,STATE_CONFIRMED,25.03927,121.55507,24.103
1517051087311,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1517051094233,on_foot:96;;walking:96;;unknown:3;;still:1,on_foot:96;;walking:96;;unknown:3;;still:1,,,,,
1517051095665,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_CONFIRMED,25.039108,121.55508,24.453
1517051099212,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1517051105663,,on_foot:96;;walking:96;;unknown:3;;still:1,on_foot,STATE_CONFIRMED,25.039001,121.555115,22.407
1517051105725,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1517051113182,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517051115671,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_CONFIRMED,25.039001,121.555115,22.407
1517051118501,tilting:100,tilting:100,,,,,
1517051118560,on_foot:92;;walking:92;;unknown:3;;on_bicycle:2;;running:2;;still:1,on_foot:92;;walking:92;;unknown:3;;on_bicycle:2;;running:2;;still:1,,,,,
1517051124285,tilting:100,tilting:100,,,,,
1517051124318,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517051126836,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.038954,121.555115,22.48
1517051129397,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517051135262,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517051137782,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03865,121.55521,22.305
1517051140351,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1517051146190,on_foot:96;;walking:96;;on_bicycle:3;;unknown:1,on_foot:96;;walking:96;;on_bicycle:3;;unknown:1,,,,,
1517051151283,on_foot:89;;walking:89;;on_bicycle:9;;unknown:2,on_foot:89;;walking:89;;on_bicycle:9;;unknown:2,,,,,
1517051152774,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.038464,121.55524,22.601
1517051157129,on_foot:87;;walking:87;;on_bicycle:11;;unknown:2,on_foot:87;;walking:87;;on_bicycle:11;;unknown:2,,,,,
1517051162285,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1517051169042,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517051170949,,on_foot:89;;walking:89;;on_bicycle:9;;unknown:2,on_foot,STATE_CONFIRMED,25.038412,121.55526,22.535
1517051174125,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517052029554,still:100,still:100,,,,,
1517052034725,still:100,still:100,,,,,
1517054042436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054052436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054062436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054072436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054082436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054092440,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054102453,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054112436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054122438,,still:100,static,STATE_STATIC,25.03714,121.55582,22.124
1517054123709,still:100,still:100,,,,,
1517054171230,,still:100,static,STATE_STATIC,25.03714,121.55582,22.124
1517054185743,tilting:100,tilting:100,,,,,
1517054185856,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054191345,,still:100,static,STATE_SUSPECTING_START,25.03714,121.55582,22.124
1517054194827,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1517054206723,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054207267,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054215463,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054220555,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054221209,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054226473,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054231555,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054237430,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054237512,on_foot:75;;walking:75;;on_bicycle:19;;in_vehicle:2;;still:2;;unknown:2,on_foot:75;;walking:75;;on_bicycle:19;;in_vehicle:2;;still:2;;unknown:2,,,,,
1517054242621,on_foot:54;;walking:54;;unknown:21;;in_vehicle:5;;on_bicycle:5;;still:5;;running:5,on_foot:54;;walking:54;;unknown:21;;in_vehicle:5;;on_bicycle:5;;still:5;;running:5,,,,,
1517054249013,on_foot:39;;walking:39;;unknown:27;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,on_foot:39;;walking:39;;unknown:27;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,,,,,
1517054250278,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054260280,,on_foot:39;;walking:39;;unknown:27;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054270279,,on_foot:39;;walking:39;;unknown:27;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054276497,tilting:100,tilting:100,,,,,
1517054276585,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1517054280278,,on_foot:39;;walking:39;;unknown:27;;in_vehicle:7;;on_bicycle:7;;still:7;;running:7,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054281711,on_foot:31;;walking:31;;still:23;;in_vehicle:15;;unknown:12;;on_bicycle:5;;running:3,on_foot:31;;walking:31;;still:23;;in_vehicle:15;;unknown:12;;on_bicycle:5;;running:3,,,,,
1517054289240,unknown:31;;in_vehicle:14;;still:14;;on_foot:12;;walking:12;;on_bicycle:9;;running:8,unknown:31;;in_vehicle:14;;still:14;;on_foot:12;;walking:12;;on_bicycle:9;;running:8,,,,,
1517054290278,,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054300285,,unknown:31;;in_vehicle:14;;still:14;;on_foot:12;;walking:12;;on_bicycle:9;;running:8,on_foot,STATE_SUSPECTING_STOP,25.03714,121.55582,22.124
1517054310286,,unknown:31;;in_vehicle:14;;still:14;;on_foot:12;;walking:12;;on_bicycle:9;;running:8,on_foot,STATE_SUSPECTING_STOP,25.03714,121.55582,22.124
1517054320286,,unknown:31;;in_vehicle:14;;still:14;;on_foot:12;;walking:12;;on_bicycle:9;;running:8,on_foot,STATE_SUSPECTING_STOP,25.03714,121.55582,22.124
1517054320585,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,unknown:40;;in_vehicle:10;;on_bicycle:10;;on_foot:10;;still:10;;walking:10;;running:10,,,,,
1517054325690,unknown:31;;on_foot:28;;walking:28;;still:10;;in_vehicle:9;;on_bicycle:8;;running:8,unknown:31;;on_foot:28;;walking:28;;still:10;;in_vehicle:9;;on_bicycle:8;;running:8,,,,,
1517054330290,,unknown:31;;in_vehicle:14;;still:14;;on_foot:12;;walking:12;;on_bicycle:9;;running:8,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054333059,unknown:31;;still:17;;on_foot:15;;walking:15;;in_vehicle:12;;on_bicycle:8;;running:8,unknown:31;;still:17;;on_foot:15;;walking:15;;in_vehicle:12;;on_bicycle:8;;running:8,,,,,
1517054340279,,unknown:31;;on_foot:28;;walking:28;;still:10;;in_vehicle:9;;on_bicycle:8;;running:8,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054348962,on_foot:97;;walking:97;;unknown:2;;still:1,on_foot:97;;walking:97;;unknown:2;;still:1,,,,,
1517054350278,,unknown:31;;still:17;;on_foot:15;;walking:15;;in_vehicle:12;;on_bicycle:8;;running:8,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054356579,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054360278,,on_foot:97;;walking:97;;unknown:2;;still:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054361687,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054367637,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054370278,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054372724,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054378629,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054380280,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054384053,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054389609,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054390278,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054394716,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1517054400278,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054400636,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054406376,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054410279,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054411672,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054416811,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054420288,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.038166,121.555374,26.487
1517054422744,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054427881,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054430281,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.038166,121.555374,42.961
1517054433668,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054440281,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,25.038435,121.55531,22.676
1517054441179,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054447146,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1517054450277,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.038448,121.55527,21.749
11517052029554,still:100,still:100,,,,,
1517052034725,still:100,still:100,,,,,
1517054042436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054052436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054062436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054072436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054082436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054092440,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054102453,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054112436,,still:100,static,STATE_STATIC,25.037127,121.55584,22.133
1517054122438,,still:100,static,STATE_STATIC,25.03714,121.55582,22.124
1517054123709,still:100,still:100,,,,,
1517054171230,,still:100,static,STATE_STATIC,25.03714,121.55582,22.124
1517054185743,tilting:100,tilting:100,,,,,
1517054185856,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054191345,,still:100,static,STATE_SUSPECTING_START,25.03714,121.55582,22.124
1517054194827,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1517054206723,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054207267,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054215463,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054220555,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054221209,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
1517054226473,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054231555,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1517054237430,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,25.03714,121.55582,22.124
