1516968546531,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516968551694,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516968555430,,on_foot:94;;walking:94;;unknown:3;;still:2;;in_vehicle:1,on_foot,STATE_CONFIRMED,24.799456,120.99739,23.705
1516968556784,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516968560430,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516968565196,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,,,,,
1516968565657,,on_foot:99;;walking:99;;unknown:1,on_foot,STATE_CONFIRMED,24.799456,120.99739,23.705
1516968574214,tilting:100,tilting:100,,,,,
1516968574299,on_foot:96;;walking:96;;unknown:2;;in_vehicle:1;;still:1,on_foot:96;;walking:96;;unknown:2;;in_vehicle:1;;still:1,,,,,
1516968579039,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516968581401,,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;running:1,on_foot,STATE_CONFIRMED,24.799295,120.99767,18.688
1516968583825,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516968589093,on_foot:90;;walking:90;;on_bicycle:6;;unknown:3;;still:1,on_foot:90;;walking:90;;on_bicycle:6;;unknown:3;;still:1,,,,,
1516968594686,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_CONFIRMED,24.799166,120.997505,38.888
1516968595021,on_foot:95;;walking:95;;unknown:3;;on_bicycle:2,on_foot:95;;walking:95;;unknown:3;;on_bicycle:2,,,,,
1516968600022,on_foot:92;;walking:92;;on_bicycle:4;;unknown:3;;still:1,on_foot:92;;walking:92;;on_bicycle:4;;unknown:3;;still:1,,,,,
1516968606387,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516968607940,,on_foot:90;;walking:90;;on_bicycle:6;;unknown:3;;still:1,on_foot,STATE_CONFIRMED,24.799046,120.99758,40.429
1516968612271,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516968617355,on_foot:82;;walking:82;;on_bicycle:13;;unknown:4;;still:1,on_foot:82;;walking:82;;on_bicycle:13;;unknown:4;;still:1,,,,,
1516968618034,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,24.798899,120.99761,44.437
1516968622474,on_foot:95;;walking:95;;unknown:3;;on_bicycle:2,on_foot:95;;walking:95;;unknown:3;;on_bicycle:2,,,,,
1516968628376,on_foot:93;;walking:93;;on_bicycle:3;;unknown:3;;still:1,on_foot:93;;walking:93;;on_bicycle:3;;unknown:3;;still:1,,,,,
1516968632163,,on_foot:82;;walking:82;;on_bicycle:13;;unknown:4;;still:1,on_foot,STATE_CONFIRMED,24.79879,120.99789,39.97
1516968636658,on_foot:89;;walking:89;;on_bicycle:7;;unknown:3;;still:1,on_foot:89;;walking:89;;on_bicycle:7;;unknown:3;;still:1,,,,,
1516968642904,on_foot:98;;walking:98;;on_bicycle:1;;unknown:1,on_foot:98;;walking:98;;on_bicycle:1;;unknown:1,,,,,
1516968651471,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1516968652777,,on_foot:93;;walking:93;;on_bicycle:3;;unknown:3;;still:1,on_foot,STATE_CONFIRMED,24.798567,120.99776,26.776
1516968657903,tilting:100,tilting:100,,,,,
1516968658002,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516968661907,on_foot:97;;walking:97;;unknown:2;;still:1,on_foot:97;;walking:97;;unknown:2;;still:1,,,,,
1516968662782,,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot,STATE_CONFIRMED,24.798498,120.99761,32.716
1516968667028,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516968672481,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516968672778,,on_foot:97;;walking:97;;unknown:2;;still:1,on_foot,STATE_CONFIRMED,24.798498,120.99761,32.716
1516968677547,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516968682778,,on_foot:97;;walking:97;;unknown:3,on_foot,STATE_CONFIRMED,24.798443,120.997284,23.322
1516968683588,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516968688594,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516968692777,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,24.798397,120.99718,24.072
1516968694621,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516968699603,on_foot:94;;walking:94;;unknown:2;;running:2;;on_bicycle:1;;still:1,on_foot:94;;walking:94;;unknown:2;;running:2;;on_bicycle:1;;still:1,,,,,
1516968705635,tilting:100,tilting:100,,,,,
1516968705667,on_foot:54;;walking:54;;unknown:21;;in_vehicle:5;;on_bicycle:5;;still:5;;running:5,on_foot:54;;walking:54;;unknown:21;;in_vehicle:5;;on_bicycle:5;;still:5;;running:5,,,,,
1516968706740,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,24.798338,120.99706,22.55
